,caption,likes,URL,comments,labels
83,"Photos by Robbie Shone @shonephoto | To complete the final part of this journey, we flew from Constable Point to the Wegener HalvÌü peninsula. We finally saw in real life what we had been looking at on the satellite images: fjords full of sea ice that we certainly could not sail into. As we flew, we could see that parts of the land were indeed thawing, creating milky-blue rivers and revealing the meadows underneath. #EAGRE18 @greenland_caves","255,014 likes",https://scontent-dfw5-2.cdninstagram.com/vp/e250a76a3775882acb559b8b0d17ea05/5C69CA97/t51.2885-15/e35/44350283_128938621421852_8135955070586585267_n.jpg,500,"['water', 'tree', 'art']"
84,"Photo by George Steinmetz @geosteinmetz | Dinka cattle camp as seen looking across The Nile in South Sudan in 1979.  I had just dropped out of Stanford and was on a nine month hitchhiking trip with a borrowed camera.  I wanted to get away from my upbringing, and found myself in a continent more fascinating than I could have imagined.  #Dinka #anthropologyTo follow my path, go to @geosteinmetz","504,063 likes",https://scontent-dfw5-2.cdninstagram.com/vp/9be610bb99536865cb6acf65ed4cc46f/5C7F5384/t51.2885-15/e35/44200880_288476461771411_6464404989747824907_n.jpg,1019,"['sky', 'sunrise', 'dawn', 'sunset', 'water', 'calm', 'atmosphere', 'morning', 'reflection', 'river']"
85,"Photo by @TimLaman | Aerial view of the spectacular Waigeo Island, with Kabui Bay in the foreground and Mayalibit Bay in the distance. This is one of the Raja Ampat Islands, home of the Red and WilsonÛªs Birds-of-Paradise, and part of the ÛÏConservation ProvinceÛ declared by the Province of West Papua, Indonesia. This province, along with its neighbor to the east, Papua Province, made a large commitment to a green future on Oct. 10 at a major international conference in Manokwari by committing to preserve 70% of their land as forest. This is hugely significant for our planet, and hats off to the bold leaders who have the courage to take this action. #ConservationProvince, #ProvinsiKonservasi #RajaAmpat, #Waigeo, #Papua, #Indonesia, #TanahPapua, #PapuaBiodiversity, @BirdsofParadiseProject.  To see my new video on the incredible birdlife of this province, see the link in my profile @TimLaman.","471,779 likes",https://scontent-dfw5-2.cdninstagram.com/vp/8813bcdef38c51c82d7717c11a43256b/5C758B74/t51.2885-15/fr/e15/s1080x1080/42437700_329174901243947_4111914908916797926_n.jpg,1048,"['water resources', 'nature', 'ecosystem', 'nature reserve', 'aerial photography', 'vegetation', 'archipelago', 'reservoir', 'crater lake', 'lake']"
86,"Photo by Daniella Zalcman @dzalcman | Vinny's mirror hangs from a tree in the Runnymede Eco-Village, an intentional community that existed just outside London from 2012-2015. The forty or so residents called themselves the Diggers, after a group of land rights activists who occupied an area just a few miles away in 1649. The original Diggers believed that land had become over-privatized. As long as they were cultivating and caring for the area they inhabited, they claimed, they had a right to remain. While the 21st century community made a similar argument, they were eventually evicted from the property in September, 2015.","424,262 likes",https://scontent-dfw5-2.cdninstagram.com/vp/bfc72d4c5f8da8f811641fe755d144bf/5C7DE3F5/t51.2885-15/fr/e15/s1080x1080/44257462_123407398648191_3496467633617906552_n.jpg,1061,"['tree', 'trunk', 'woodland', 'forest', 'branch', 'wood', 'old growth forest', 'plant', 'twig', 'grass']"
87,"Photo by Federico Rios @historiassencillas | As the number of migrants from Venezuela to Brazil grows, government shelters have provided temporary housing for more than 700 Warao. Shelters offer a place to sleep, food and basic medical care. Inside this camp in the border city of Pacaraima, the shelters are full, so newly arriving migrants have to sleep on the streets or continue their migration further south to Boa Vista, Brazil. See more photos @historiassencillas and in the November issue of National Geographic Magazine. #Brazil #Venezuela #refugees","143,957 likes",https://scontent-dfw5-2.cdninstagram.com/vp/c959613a32d144aba6449464ba18cbcc/5C75E433/t51.2885-15/fr/e15/s1080x1080/43133326_649297935465307_3669267011894453313_n.jpg,644,"['structure', 'sport venue', 'crowd', 'recreation', 'city']"
88,"Photo by @stephenwilkes. | Captivated by this painterly scene of autumn in Bella Coola.To see more photos from my travels near and far, visit me @stephenwilkes.#DayToNight #StephenWilkes #BellaCoola #Canada #CoastMountains #Fallfoliage #Aerial","469,479 likes",https://scontent-dfw5-2.cdninstagram.com/vp/f35724c5f8f25173d3abd22712d98d7d/5C6AC069/t51.2885-15/fr/e15/s1080x1080/43914599_1968244966592406_4617769199002881052_n.jpg,940,"['nature', 'wilderness', 'nature reserve', 'mount scenery', 'ecosystem', 'mountainous landforms', 'mountain', 'highland', 'sky', 'valley']"
89,"Photo by @dguttenfelder | On a small patch of land under a highway overpass in western Tokyo, Katsuo Takeuchi threshes his familyÛªs rice. On assignment for @natgeo in #Tokyo.","228,355 likes",https://scontent-dfw5-2.cdninstagram.com/vp/76fc0b5fdf0542590303c3d89a3b2895/5C7E20CD/t51.2885-15/fr/e15/s1080x1080/43818161_2757288987829958_4170309479973356434_n.jpg,430,"['field', 'farm', 'agriculture', 'rural area', 'plant', 'harvest', 'tree', 'grass', 'grass family', 'hay']"
90,"Photo by @markosian | Doud rests at a local pool in Wolfsburg, Germany. The 10-year-old is a refugee from Iraq who arrived to Germany in 2015. He is now among a group of refugees who are learning to swim as a way of overcoming their fear of water and the journey they made.","302,862 likes",https://scontent-dfw5-2.cdninstagram.com/vp/4ea43322b160ae8c2152ed87448da684/5C81EED6/t51.2885-15/fr/e15/s1080x1080/44673348_509114062886625_2933242203252484399_n.jpg,955,"['yellow', 'reflection', 'darkness', 'light', 'photography', 'lighting', 'night', 'water', 'sky', 'fun']"
91,"Photo @tbfrost | When forests are cut and burned, slow-moving creatures, especially reptiles, often are caught in the fires and burned alive. In this photo @harry__turner is holding the remains of an 8-foot red tail boa constrictor we found on the edge of a forest that had been in flames just days before. Smoke was rising from the earth and the ground was still hot to the touch. There was no color, just black and grey. The scene suggested the snake had slithered as fast as possible to make it to the river, but that the burns to over half its body overwhelmed it, and the beautiful creature died just a few feet from safety. The sadness amongst us was such that one could feel it in the air. The hardest part wasnÛªt that they died but how they died. In one hour of searching a football field-sized clearing, @harry__turner, @melissalesh, and I found 4 dead snakes, 4 dead yellow footed tortoises, dozens of lizards and rodents, and hundreds of insects. The loss of rainforest alone gives all of us, including me, good reason to think more carefully about the sources of the things we buy. But knowing so many animals meet their end like this has renewed my vigilance to be a more careful consumer. Head on over to @tbfrost to see a happier photograph of this same species of boa alive and well, living in a national park. #snakes #snakesofinstagram #rainforest #peru #snek #fires #deforestation #reptiles","538,774 likes",https://scontent-dfw5-2.cdninstagram.com/vp/6dfe6d645374668e84000cbf30d43dbe/5C789CEF/t51.2885-15/fr/e15/s1080x1080/44470662_985947788263774_6661831645426014347_n.jpg,6869,"['tree', 'scaled reptile', 'reptile', 'jungle', 'forest']"
92,"Photo by @beverlyjoubert | It looks like a snarl, but it is in fact a response to pheromones known as the """"flehmen"""" response. This is seen in a number of mammals and most cats (including house cats), and allows them to check the reproductive or territorial status of others. Both males and females will bare their teeth like this when they come across a scent that gives them a chemical signal. This dominant male is testing the pheromones in the urine of a female who is coming into estrus and, after sensing her readiness, will track her very closely. Follow @beverlyjoubert for more on big cats and African wildlife #BigCats #Flehmen #ThisIsMyTrophy #FelineCanines","481,500 likes",https://scontent-dfw5-2.cdninstagram.com/vp/c52177560a668757b70ee288489bb2a8/5C846110/t51.2885-15/fr/e15/s1080x1080/42004018_263483694309902_2093494549220855030_n.jpg,1308,"['wildlife', 'lion', 'mammal', 'fauna', 'roar', 'masai lion', 'mane', 'snout', 'close up', 'terrestrial animal']"
93,"Photo by Moises Saman @moisessaman | Salvadorian migrants arrive in the Guatemalan border town of Tecun Uman, along the Guatemala-Mexico border, after walking for a day from San Salvador. The caravan of migrants spent one night in Tecun Uman, where they rested, were fed by donations from the townspeople and local and international NGOÛªs, and charged their mobile phones before crossing the border into Mexico and continuing their journey toward the United Sates. The caravan of migrants left San Salvador on Oct. 31, 2018 and is determined to reach the United States. Shot on assignment for National Geographic. @magnumphotos","160,936 likes",https://scontent-dfw5-2.cdninstagram.com/vp/e6a8cfedde8cc0556368fbe087c732e5/5C8B29A2/t51.2885-15/fr/e15/p1080x1080/44303631_368879790345977_4669747051121716074_n.jpg,1008,"['black and white', 'infrastructure', 'monochrome photography', 'street', 'snapshot', 'car', 'photography', 'monochrome', 'vehicle', 'road']"
94,"Photos by @maggiesteber | In the historic cemetery of the town of Atzompa, Mexico, a young woman lights a candle to a loved one after cleaning and decorating the gravesite with traditional cempasuchils, known as the Flor de Muerto, during MexicoÛªs Day of the Dead celebrations. On this national holiday Mexicans sit around grave sites covered with flowers and candles, burning copal and drinking mescal as they tell old stories about loved ones who have passed.  Families share mescal and coffee and sing or play instruments until the sun comes up and shoots across the cemetery and then pack up and go home to continue the celebrations of the spirits who have passed. The families cook and eat the food favored by the deceased and build altars to them called ofrendas in their homes. Day of the Dead is celebrated from October 31 through November 2. The cemetery in the small town of Atzompa, five kilometers outside of Oaxaca de Juarez, is one of the loveliest in the state of Oaxaca. The holiday focuses on supporting the spiritual journeys of loved ones who have passed. Celebrations include festivals where people paint their faces and dress in costumes to dance and march to multiple parades that go on during the days and well into the nights. Scholars trace the origins of the modern Mexican holiday to indigenous observances dating back hundreds of years and to an Aztec festival dedicated to the goddess Mictecacihuatl.  #dayofthedead #mexico #atzompa #family #tradition","257,270 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b233fdd724cd0469b42aea7ec1dd7ee2/5C67F905/t51.2885-15/e35/44250720_266012034114539_4407417366546287039_n.jpg,673,"['night', 'light', 'darkness', 'event', 'lighting', 'tradition', 'tree', 'fte', 'christmas lights', 'ceremony']"
